age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,deposit
63,retired,married,secondary,no,18016,no,no,cellular,7,July,1,-1,0,unknown,yes
82,retired,married,primary,no,8603,no,no,cellular,7,July,1,-1,0,unknown,yes
40,technician,single,tertiary,no,431,no,no,cellular,7,July,2,-1,0,unknown,yes
45,management,divorced,secondary,no,51,yes,no,cellular,31,July,8,-1,0,unknown,no
31,blue-collar,married,secondary,no,625,yes,no,cellular,2,July,2,49,3,failure,yes
28,admin.,married,secondary,no,934,yes,no,unknown,4,July,2,-1,0,unknown,no
46,blue-collar,married,primary,no,-388,yes,yes,cellular,10,July,1,-1,0,unknown,no
35,services,married,secondary,no,0,yes,no,cellular,30,July,3,-1,0,unknown,no
56,management,married,tertiary,no,25290,no,no,cellular,31,July,12,-1,0,unknown,no
41,management,married,secondary,no,3096,yes,no,cellular,24,July,6,-1,0,unknown,no
54,management,married,unknown,no,24,no,no,cellular,31,July,10,-1,0,unknown,no
47,management,divorced,tertiary,no,8226,yes,no,cellular,30,July,2,-1,0,unknown,no
43,management,married,tertiary,no,0,yes,no,cellular,21,July,1,-1,0,unknown,no
51,management,married,tertiary,no,656,yes,no,cellular,25,July,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,39,no,no,cellular,18,July,3,-1,0,unknown,no
32,management,single,tertiary,no,12569,no,no,cellular,1,July,2,295,2,success,yes
63,retired,married,secondary,no,2896,no,no,cellular,1,July,1,119,2,success,yes
28,student,single,secondary,no,196,no,no,cellular,2,July,3,-1,0,unknown,yes
31,services,single,secondary,no,1027,no,no,cellular,2,July,3,-1,0,unknown,yes
43,admin.,married,secondary,no,1996,no,yes,cellular,31,July,3,-1,0,unknown,no
42,technician,married,secondary,no,473,yes,no,cellular,7,July,5,-1,0,unknown,no
57,services,married,primary,no,1728,yes,no,telephone,16,July,1,-1,0,unknown,no
57,management,married,tertiary,no,4929,yes,no,telephone,31,July,4,-1,0,unknown,no
44,management,married,tertiary,no,2383,no,no,cellular,1,July,2,-1,0,unknown,yes
37,entrepreneur,married,tertiary,no,1649,no,yes,cellular,1,July,3,-1,0,unknown,yes
58,housemaid,divorced,secondary,no,0,no,no,cellular,2,July,2,-1,0,unknown,yes
28,management,single,tertiary,no,12956,yes,no,cellular,2,July,1,399,3,success,yes
30,technician,single,secondary,no,930,no,no,cellular,2,July,1,-1,0,unknown,yes
42,entrepreneur,married,secondary,no,2959,yes,no,telephone,2,July,1,342,1,failure,yes
40,management,married,tertiary,no,2763,yes,no,cellular,2,July,1,395,2,success,yes
45,management,married,tertiary,no,1309,no,no,cellular,2,July,1,-1,0,unknown,yes
33,technician,married,secondary,no,73,yes,no,cellular,2,July,1,-1,0,unknown,yes
39,admin.,divorced,secondary,no,19,yes,no,cellular,2,July,2,147,5,success,yes
26,services,single,secondary,no,209,yes,no,cellular,22,July,2,-1,0,unknown,no
31,unknown,married,secondary,no,3,no,no,cellular,20,July,2,-1,0,unknown,no
32,services,single,secondary,no,2881,no,no,cellular,2,July,1,-1,0,unknown,yes
44,blue-collar,married,secondary,no,88,yes,no,cellular,2,July,1,-1,0,unknown,yes
41,blue-collar,married,secondary,no,203,no,no,cellular,2,July,2,-1,0,unknown,yes
29,blue-collar,married,primary,no,630,yes,no,cellular,30,July,5,-1,0,unknown,no
69,retired,divorced,primary,no,482,no,no,cellular,2,July,2,-1,0,unknown,yes
72,self-employed,married,tertiary,no,132,no,no,cellular,1,July,2,65,1,success,yes
79,retired,married,secondary,no,668,no,no,telephone,2,July,1,-1,0,unknown,yes
36,blue-collar,married,primary,no,106,yes,no,cellular,29,July,13,-1,0,unknown,no
39,blue-collar,married,primary,no,-176,no,no,cellular,9,July,1,-1,0,unknown,no
36,management,single,unknown,no,62,no,no,cellular,13,July,1,91,2,success,yes
29,services,married,primary,no,-102,no,no,unknown,4,July,1,-1,0,unknown,no
46,admin.,married,unknown,no,5511,no,no,cellular,26,July,2,389,1,success,yes
44,self-employed,divorced,secondary,no,8,no,no,cellular,26,July,4,-1,0,unknown,yes
61,self-employed,married,tertiary,no,10861,no,no,cellular,26,July,2,259,3,success,yes
33,management,single,tertiary,no,373,no,yes,cellular,27,July,1,180,4,failure,yes
36,technician,married,secondary,no,0,yes,no,cellular,21,July,5,-1,0,unknown,no
34,services,married,primary,no,31,no,yes,cellular,9,July,3,-1,0,unknown,no
23,management,single,tertiary,no,1807,no,no,cellular,27,July,1,-1,0,unknown,yes
45,technician,married,secondary,no,2776,yes,no,cellular,27,July,2,181,1,success,yes
61,retired,married,secondary,no,1058,no,no,cellular,27,July,2,91,3,success,yes
40,admin.,married,secondary,no,0,no,no,cellular,28,July,2,182,11,success,yes
82,housemaid,divorced,primary,no,1381,no,no,cellular,28,July,5,181,4,failure,yes
27,technician,single,secondary,no,204,no,no,cellular,28,July,2,-1,0,unknown,yes
36,blue-collar,married,primary,no,223,yes,no,unknown,14,July,3,-1,0,unknown,no
26,technician,married,secondary,no,267,yes,no,cellular,28,July,2,-1,0,unknown,yes
48,management,married,secondary,no,0,yes,no,telephone,23,July,2,-1,0,unknown,no
37,technician,married,secondary,no,1707,yes,no,cellular,26,July,2,784,3,failure,yes
37,student,divorced,tertiary,no,0,no,no,telephone,30,July,6,-1,0,unknown,no
82,retired,married,primary,no,243,no,no,cellular,26,July,1,180,2,success,yes
25,blue-collar,single,secondary,no,-375,yes,no,cellular,14,July,2,-1,0,unknown,no
38,management,married,tertiary,no,536,yes,no,cellular,22,July,1,-1,0,unknown,yes
34,technician,single,secondary,no,1279,yes,no,cellular,22,July,2,160,8,other,yes
93,retired,married,unknown,no,775,no,no,cellular,22,July,2,177,7,success,yes
36,management,married,tertiary,no,203,no,no,cellular,23,July,3,179,2,success,yes
33,admin.,single,tertiary,no,146,no,no,cellular,23,July,3,-1,0,unknown,yes
41,unknown,single,tertiary,no,1567,no,no,cellular,1,July,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,634,yes,no,cellular,24,July,2,-1,0,unknown,no
35,management,married,tertiary,no,4124,yes,no,cellular,23,July,2,445,7,other,yes
41,admin.,married,secondary,no,14968,no,no,cellular,23,July,4,-1,0,unknown,yes
36,technician,divorced,secondary,no,1451,yes,no,cellular,23,July,4,93,17,other,yes
38,technician,single,secondary,no,1655,no,no,cellular,29,July,2,-1,0,unknown,no
30,student,single,tertiary,no,3026,no,no,cellular,23,July,1,535,1,failure,yes
27,blue-collar,single,secondary,no,87,no,no,telephone,10,July,1,-1,0,unknown,no
41,technician,single,tertiary,no,431,no,no,cellular,23,July,1,88,5,failure,yes
29,management,single,tertiary,no,985,yes,no,cellular,23,July,2,-1,0,unknown,yes
52,blue-collar,married,secondary,no,5275,no,yes,cellular,22,July,3,-1,0,unknown,no
54,management,divorced,tertiary,no,5475,no,no,cellular,22,July,4,-1,0,unknown,yes
27,student,single,tertiary,no,311,no,no,cellular,28,July,1,148,4,success,yes
54,management,married,tertiary,no,752,no,no,telephone,29,July,5,491,4,other,yes
69,technician,married,tertiary,no,482,no,no,cellular,29,July,1,267,1,failure,yes
34,admin.,married,tertiary,no,0,no,no,cellular,30,July,1,183,2,success,yes
36,blue-collar,married,secondary,no,199,yes,no,cellular,9,July,1,-1,0,unknown,no
45,management,single,tertiary,no,4831,no,no,cellular,30,July,3,182,11,success,yes
64,retired,married,primary,no,12067,no,no,telephone,30,July,2,92,2,success,yes
26,blue-collar,single,primary,no,16,no,yes,cellular,8,July,2,-1,0,unknown,no
35,technician,single,secondary,no,1227,no,no,cellular,30,July,5,134,10,success,yes
42,blue-collar,married,primary,no,1556,no,yes,cellular,8,July,1,-1,0,unknown,no
39,admin.,divorced,secondary,no,83,yes,no,cellular,30,July,6,-1,0,unknown,no
22,student,single,unknown,no,1232,no,no,cellular,30,July,1,430,2,other,yes
49,management,single,tertiary,no,1556,yes,no,cellular,28,July,3,-1,0,unknown,no
57,management,divorced,tertiary,no,2549,no,no,cellular,17,July,2,-1,0,unknown,no
32,services,divorced,secondary,no,4612,yes,no,cellular,24,July,4,-1,0,unknown,no
44,self-employed,married,unknown,no,680,yes,no,telephone,30,July,4,-1,0,unknown,no
36,management,single,tertiary,no,442,yes,yes,cellular,29,July,3,-1,0,unknown,no
69,retired,single,tertiary,no,2144,no,no,cellular,29,July,1,184,4,success,yes
61,management,married,unknown,no,264,no,no,telephone,29,July,1,178,1,success,yes
47,management,married,unknown,no,4567,no,no,telephone,31,July,4,-1,0,unknown,no
60,retired,divorced,secondary,no,935,no,no,cellular,31,July,17,-1,0,unknown,no
64,retired,married,secondary,no,1574,no,no,telephone,29,July,3,-1,0,unknown,yes
57,technician,married,tertiary,no,1181,no,no,cellular,29,July,2,182,2,success,yes
35,blue-collar,married,secondary,no,0,yes,no,cellular,9,July,1,-1,0,unknown,no
48,management,single,secondary,no,1106,no,yes,cellular,8,July,1,-1,0,unknown,no
31,management,single,tertiary,no,1761,yes,no,telephone,29,July,3,440,3,failure,yes
40,self-employed,single,tertiary,no,-94,yes,no,cellular,16,July,1,-1,0,unknown,no
65,retired,divorced,secondary,no,744,no,no,cellular,5,July,1,-1,0,unknown,no
53,blue-collar,married,primary,no,306,no,no,cellular,28,July,3,181,1,success,yes
61,admin.,married,unknown,no,4629,yes,no,cellular,29,July,3,183,2,success,yes
35,unemployed,single,tertiary,no,154,no,no,cellular,29,July,4,181,2,failure,yes
77,retired,married,secondary,no,4112,no,no,telephone,29,July,1,184,3,success,yes
37,admin.,divorced,tertiary,no,-65,no,no,cellular,21,July,1,-1,0,unknown,no
42,management,married,secondary,no,1018,no,no,cellular,29,July,2,-1,0,unknown,no
36,services,married,secondary,no,11650,yes,no,telephone,29,July,1,-1,0,unknown,yes
74,retired,married,primary,no,5539,no,no,cellular,12,July,2,159,3,failure,no
32,management,married,tertiary,no,6138,no,no,cellular,29,July,2,90,9,failure,yes
25,technician,single,tertiary,no,148,no,no,cellular,23,July,1,-1,0,unknown,no
27,technician,single,secondary,no,643,no,no,cellular,13,July,1,-1,0,unknown,yes
42,technician,single,tertiary,no,-411,yes,no,cellular,24,July,3,-1,0,unknown,no
34,unemployed,single,tertiary,no,1974,no,no,cellular,22,July,1,342,3,success,yes
35,management,married,secondary,no,724,yes,no,cellular,14,July,2,415,1,failure,yes
45,management,married,tertiary,no,96,yes,no,cellular,16,July,1,-1,0,unknown,no
28,student,single,secondary,no,205,no,no,cellular,14,July,3,184,2,other,yes
66,retired,married,secondary,no,154,no,no,cellular,15,July,5,181,2,failure,yes
39,admin.,divorced,secondary,no,1,no,yes,cellular,7,July,1,-1,0,unknown,no
30,management,single,tertiary,no,232,no,no,cellular,15,July,1,91,1,success,yes
60,retired,divorced,tertiary,no,979,yes,no,cellular,15,July,1,181,4,success,yes
58,technician,married,secondary,no,86,no,no,cellular,30,July,3,-1,0,unknown,no
40,management,married,tertiary,no,0,no,no,cellular,14,July,8,-1,0,unknown,no
32,services,single,secondary,no,0,no,yes,cellular,11,July,2,-1,0,unknown,no
46,admin.,married,secondary,no,5021,no,no,cellular,15,July,1,182,1,success,yes
51,admin.,divorced,secondary,no,-338,yes,no,cellular,29,July,2,-1,0,unknown,no
68,retired,married,secondary,no,2469,yes,no,telephone,15,July,2,-1,0,unknown,yes
63,blue-collar,married,secondary,no,180,no,no,cellular,15,July,2,182,5,success,yes
35,blue-collar,married,primary,no,0,no,no,cellular,31,July,4,-1,0,unknown,no
36,admin.,single,tertiary,no,980,no,no,cellular,30,July,3,179,4,failure,no
43,unknown,married,primary,no,2113,no,no,cellular,29,July,2,-1,0,unknown,no
68,retired,divorced,secondary,no,4189,no,no,telephone,14,July,2,-1,0,unknown,yes
34,technician,single,tertiary,no,2733,no,no,cellular,14,July,1,-1,0,unknown,yes
26,blue-collar,single,secondary,no,2007,no,no,cellular,13,July,3,182,2,success,yes
33,technician,single,tertiary,no,1257,yes,no,cellular,22,July,1,-1,0,unknown,no
41,management,divorced,tertiary,no,107,yes,no,cellular,17,July,17,-1,0,unknown,no
43,technician,single,secondary,no,34,no,no,telephone,30,July,1,-1,0,unknown,no
35,entrepreneur,single,tertiary,no,-880,no,yes,cellular,24,July,3,-1,0,unknown,no
49,blue-collar,divorced,primary,no,0,yes,no,cellular,29,July,2,-1,0,unknown,no
25,services,single,tertiary,no,130,yes,no,cellular,16,July,1,-1,0,unknown,no
44,management,married,tertiary,no,0,yes,no,cellular,31,July,5,-1,0,unknown,no
56,blue-collar,married,unknown,no,260,yes,no,telephone,30,July,2,-1,0,unknown,no
70,retired,divorced,primary,no,482,no,no,telephone,14,July,1,181,3,success,yes
53,entrepreneur,married,tertiary,no,1129,no,yes,cellular,28,July,8,-1,0,unknown,no
23,student,single,secondary,no,1298,no,no,cellular,14,July,1,-1,0,unknown,yes
41,technician,single,secondary,no,5329,no,no,cellular,14,July,2,-1,0,unknown,yes
53,technician,married,primary,no,6181,no,no,cellular,14,July,2,209,3,other,yes
86,retired,married,primary,no,1255,no,no,telephone,14,July,1,180,3,success,yes
27,student,single,unknown,no,132,no,no,cellular,14,July,1,-1,0,unknown,yes
51,management,married,tertiary,no,3463,no,yes,cellular,13,July,2,166,3,other,yes
27,admin.,married,tertiary,no,2855,no,no,cellular,22,July,2,178,4,success,yes
27,services,single,secondary,no,167,no,yes,cellular,8,July,2,-1,0,unknown,no
35,technician,single,secondary,no,1001,no,yes,cellular,24,July,2,-1,0,unknown,no
42,housemaid,married,unknown,no,302,yes,no,cellular,11,July,2,-1,0,unknown,no
36,management,divorced,tertiary,no,1057,no,no,cellular,19,July,2,164,2,failure,yes
32,entrepreneur,married,tertiary,no,762,no,no,cellular,19,July,11,-1,0,unknown,yes
45,management,married,tertiary,no,31472,no,no,cellular,19,July,7,-1,0,unknown,yes
44,management,single,tertiary,no,1090,no,no,cellular,19,July,4,532,2,other,yes
57,retired,married,secondary,no,3738,yes,no,cellular,20,July,2,92,8,failure,yes
29,admin.,single,secondary,no,1277,no,no,cellular,20,July,2,481,1,success,yes
31,unemployed,divorced,tertiary,no,756,no,no,cellular,20,July,2,-1,0,unknown,yes
54,blue-collar,married,secondary,no,1636,no,no,telephone,20,July,2,-1,0,unknown,yes
49,management,divorced,tertiary,no,300,no,no,cellular,21,July,1,-1,0,unknown,yes
35,admin.,single,secondary,no,321,no,no,cellular,21,July,1,412,3,other,yes
48,technician,married,secondary,no,10655,no,no,telephone,31,July,3,-1,0,unknown,no
56,management,married,tertiary,no,94,no,no,cellular,23,July,3,-1,0,unknown,no
24,admin.,single,secondary,no,1295,no,no,cellular,22,July,2,92,1,success,yes
57,admin.,divorced,secondary,no,3100,no,yes,cellular,29,July,2,-1,0,unknown,no
60,admin.,married,unknown,no,478,no,no,cellular,19,July,2,311,8,failure,yes
46,technician,married,secondary,no,9299,no,no,cellular,19,July,1,276,2,other,yes
34,technician,married,secondary,no,806,no,no,cellular,19,July,3,458,1,success,yes
45,management,married,tertiary,yes,-577,yes,yes,cellular,24,July,1,-1,0,unknown,no
39,admin.,married,secondary,no,1388,yes,no,cellular,15,July,5,-1,0,unknown,no
29,student,single,secondary,no,658,no,no,cellular,15,July,2,244,4,other,yes
47,services,married,secondary,no,0,yes,no,cellular,9,July,1,-1,0,unknown,no
35,services,married,secondary,no,2918,no,yes,cellular,16,July,2,407,3,success,yes
64,retired,married,secondary,no,588,no,no,cellular,16,July,1,179,3,success,yes
22,student,single,primary,no,423,no,no,cellular,16,July,1,179,10,success,yes
19,student,single,secondary,no,302,no,no,cellular,16,July,1,-1,0,unknown,yes
59,admin.,divorced,secondary,no,1525,no,no,telephone,29,July,2,-1,0,unknown,no
31,management,divorced,tertiary,no,414,no,yes,cellular,16,July,1,-1,0,unknown,yes
48,unemployed,married,secondary,no,817,no,no,cellular,16,July,3,183,5,success,yes
31,management,single,tertiary,no,4331,yes,no,cellular,22,July,1,-1,0,unknown,no
49,blue-collar,married,secondary,no,388,no,no,telephone,17,July,2,-1,0,unknown,no
33,technician,married,secondary,no,183,no,no,cellular,16,July,2,182,3,other,yes
59,housemaid,married,primary,no,88,yes,no,cellular,28,July,5,-1,0,unknown,no
57,technician,married,secondary,no,950,yes,no,cellular,9,July,1,-1,0,unknown,no
36,management,married,tertiary,no,-633,yes,no,cellular,17,July,1,-1,0,unknown,no
36,admin.,married,secondary,no,286,yes,no,cellular,22,July,9,-1,0,unknown,no
43,management,married,tertiary,no,839,no,no,cellular,22,July,1,-1,0,unknown,yes
32,management,married,tertiary,no,578,no,yes,cellular,22,July,2,-1,0,unknown,no
41,admin.,single,secondary,no,4464,yes,no,telephone,21,July,2,-1,0,unknown,no
29,self-employed,married,tertiary,no,1,no,no,cellular,18,July,3,-1,0,unknown,no
52,management,married,tertiary,no,1453,no,no,telephone,29,July,21,-1,0,unknown,no
26,self-employed,single,secondary,no,551,no,no,cellular,8,July,1,-1,0,unknown,yes
52,entrepreneur,married,tertiary,yes,-468,no,no,cellular,8,July,1,-1,0,unknown,yes
33,entrepreneur,married,secondary,no,-627,yes,yes,cellular,8,July,1,-1,0,unknown,yes
31,management,single,tertiary,no,296,no,yes,cellular,8,July,4,-1,0,unknown,yes
53,admin.,divorced,secondary,no,223,yes,yes,cellular,22,July,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,726,no,no,cellular,7,July,2,-1,0,unknown,yes
47,technician,single,secondary,no,-239,yes,yes,cellular,7,July,3,-1,0,unknown,yes
36,housemaid,married,primary,no,78,yes,no,telephone,30,July,9,-1,0,unknown,yes
59,blue-collar,divorced,primary,no,1265,no,yes,cellular,7,July,1,-1,0,unknown,yes
41,blue-collar,single,secondary,yes,1085,yes,yes,cellular,7,July,1,-1,0,unknown,yes
28,management,married,tertiary,yes,84,no,yes,cellular,28,July,21,-1,0,unknown,no
45,admin.,divorced,secondary,no,-176,no,yes,cellular,7,July,1,-1,0,unknown,yes
28,technician,single,secondary,no,909,no,yes,cellular,7,July,1,-1,0,unknown,yes
32,self-employed,single,tertiary,no,2559,no,no,cellular,7,July,1,-1,0,unknown,yes
46,unemployed,married,secondary,no,926,no,no,cellular,7,July,5,-1,0,unknown,yes
25,technician,single,secondary,no,0,no,yes,cellular,8,July,1,-1,0,unknown,yes
46,management,married,unknown,no,802,yes,no,telephone,25,July,1,-1,0,unknown,no
25,blue-collar,married,secondary,no,101,no,yes,cellular,8,July,3,-1,0,unknown,yes
33,entrepreneur,divorced,tertiary,no,37,no,yes,cellular,8,July,1,-1,0,unknown,yes
31,services,married,secondary,no,418,yes,yes,cellular,9,July,1,-1,0,unknown,no
49,blue-collar,married,secondary,no,0,no,yes,cellular,9,July,1,-1,0,unknown,yes
41,services,divorced,tertiary,no,1583,yes,no,cellular,9,July,1,-1,0,unknown,yes
43,blue-collar,single,primary,no,0,no,no,cellular,9,July,1,-1,0,unknown,yes
37,admin.,married,primary,no,214,yes,no,cellular,9,July,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,665,yes,no,cellular,9,July,1,-1,0,unknown,yes
27,services,single,secondary,no,266,no,yes,cellular,7,July,1,-1,0,unknown,no
26,unemployed,single,secondary,no,111,no,no,cellular,9,July,1,-1,0,unknown,yes
25,blue-collar,single,secondary,no,189,no,yes,cellular,8,July,2,-1,0,unknown,yes
26,technician,married,secondary,no,370,no,yes,cellular,8,July,4,-1,0,unknown,yes
26,admin.,single,secondary,no,102,no,yes,cellular,8,July,2,-1,0,unknown,yes
57,services,married,primary,no,443,no,no,telephone,17,July,1,-1,0,unknown,no
56,blue-collar,single,secondary,no,663,no,yes,cellular,8,July,3,-1,0,unknown,yes
38,technician,married,secondary,no,0,no,no,cellular,8,July,1,-1,0,unknown,yes
